,0,1,2,3,4,5,6,7,8,9
0,-2.1896459478745736,-1.0330961902181146,0.5249332266480086,0.7232769659060002,1.5362027237668432,-0.34762115122688586,-0.09304754588078559,-0.08630996668555069,-0.6722121948943547,-0.4145181032859935
1,-4.419851870639502,0.8247217289437904,2.530943132159918,2.8899534473702686,-0.048781575173600926,-0.9955531782136929,0.23185391024658525,1.1249249874340597,0.6549213494018048,0.21999143513546598
2,4.810966143696534,1.8241038562208283,1.022236261899518,-0.7916685364082187,-0.0009468947860052615,-1.6148863161593696,-0.3946503551075466,0.03969506755591451,0.30862019876524727,-0.14715512294615998
3,2.0407056478809724,1.057926657911417,2.6855091622271514,-1.161088727608419,0.793602250195474,-0.1293888295663446,-0.9962632542218036,-1.2653021425329092,-1.1181184584380182,0.21705074190846763
4,1.8596634032542585,-3.17167617075621,-1.5470852577607996,0.8476588658217383,-0.2569567824266047,-0.17673587571723484,-0.408332143649547,-0.07736411890853438,0.6883304442369313,-0.029596775159339842
5,-0.46905537329051006,-0.6160259116193297,2.077983843341843,-0.6746026021926804,-0.6277690284921594,1.3249018438828415,-0.09550212665174858,-0.6335636573014078,-0.15411841613251348,-0.6643436352985002
6,-0.7288532837171856,0.1035779860335475,1.037830597596464,0.9526927115048675,-0.5170987527294988,1.1682193185613843,-1.632182237031573,0.3677370848768689,-0.5603968402520865,-0.03401236365670465
7,-0.45922204709122044,-1.3719838133544677,-1.7131818130452046,-1.3907420082608946,0.7235201552906738,-0.44977904316305817,0.79539752383919,-0.2339894973587007,-0.5798210261195449,0.5511782046684737
8,2.3480430093225655,0.397615667326751,-0.5578202853779786,1.0350415645869346,-0.7229169911094857,-0.033907131053077064,-0.6633717447142002,0.7402739632843754,0.17679006043546566,0.20074683989408088
9,-1.671196849715161,0.7322793777273406,-1.565539611617488,-0.26915745182783984,0.7756532252232935,1.0292197785834074,-0.9953785187873213,0.13272980188206548,-0.24228453062657487,-0.2796473739310673
10,-2.0555228257907485,-1.2695461258504022,0.6469218727739938,1.216297626165232,-1.9880821331763212,0.4646180021134648,-0.4153527599686215,-1.1329352092861482,-0.6287236579299808,-0.13450976509636617
11,-2.8420179144921107,-2.6542932546338087,2.083895889067267,0.317642066170241,1.213881911338903,-1.5086261830394445,-0.11035760055442237,0.4100168658772242,-0.31330954877844214,-0.2184990891229029
12,-1.913251947217011,-0.5895835448665169,-1.1909912461285723,-0.5248670516945411,0.5207889531112186,-0.07271365334111485,-0.20074427216836332,-1.2252332042525105,-0.5180052215865363,-0.1407625332384663
13,3.954689758213499,0.3398318478622875,1.506722535468315,-0.260284727754308,0.3322400443068359,0.3798631811541989,-0.17446001683020554,-0.05117813409573687,-0.2631206103828959,0.6377667186292795
14,-3.8127714795818353,-0.6015402605571094,0.22393719247715868,0.42647972372609544,2.0637204233930904,-1.988907320656039,0.752560650185211,-0.2217171156732882,0.12042677714985245,-0.029866342902174582
15,-3.1664949743239355,0.5751339006677058,2.3568469855034206,-0.05261743411648084,-0.025785737041960827,0.8182912158131864,-0.07252789735309015,0.8808622450543875,1.196238328240694,0.3400560289810912
16,-0.15349761127423062,-1.0314859936839587,-1.2528942605821216,0.8397289619335202,-0.6433432311663343,-0.07059806071056865,0.5934116990081101,-0.41474614954499156,-0.7147748298541093,0.4288976530368826
17,-0.8746642294767935,-0.1849139256794863,0.2514336569416334,0.05718255614512763,2.5823561722059103,1.6019973967725674,-0.4796443756185169,-0.07980515593393137,-0.5440095632726696,-0.24463804392720684
18,3.363164760666492,-2.2410144306423243,0.7221791364333807,-0.45019001596166525,-0.04794987114958012,-0.17829156385936987,-0.13541784040964194,-0.07690988200696774,0.7261325141455764,-0.22486297707637518
19,0.1139002588257843,-1.7133362650001756,-1.6875578856904814,0.7614649198516418,-0.4186207364926381,0.02112107283984475,0.3049609998493576,-0.2961024146272468,-0.4245575625394143,0.3589044035245898
