,0,1,2,3,4,5,6,7,8,9
0,-2.2890118932231833,-0.43194285414128303,0.17190274790818164,0.5177629224891843,1.734183857081011,-0.24534011885467333,-0.1357753980017918,-0.6411947694527605,-0.4364988702820908,-0.09639277870716238
1,-4.4390923301191805,2.2063724112169467,0.23079709120379005,3.311297158038802,0.8510449353772152,-0.5170771010047105,0.909498959468368,0.5125830024891997,0.2751845093144589,0.09108553584980433
2,4.910604990350201,1.9108927255929231,0.887562909438025,-0.28700823628458977,0.05261588405557853,-1.3530522494610298,-0.400364335995757,0.21680258065499367,-0.03961292819331738,-0.2777949315524452
3,1.9018476315224007,2.503425848033793,1.4581419351852087,-0.8597234555116452,0.6817032715003724,-0.12428279624359716,-1.59760623921278,-0.9883450194730451,0.1417567724274114,-0.08128803292727371
4,1.7421563528844939,-3.4315503908926437,0.0398704253860558,1.069172653884073,0.03568209143220497,0.024309902941321165,-0.3286976179768943,0.6637865651450936,0.05362506101094025,-0.44358668983200755
5,-0.6840494454885625,0.8809840784058786,1.3240708836302253,-0.18537078388325506,-0.6643449066708478,1.1568436461578435,-0.3367855791243076,0.003925281630629975,-0.779578319148703,0.11538993626525779
6,-0.7332186220218775,0.6844649612552248,0.43645905697826465,1.377531274684178,-0.13539372395870194,1.7240561738291877,-0.9023859938281321,-0.6661013562307848,-0.03874661673318543,0.27583010608750214
7,-0.47251897200814225,-2.107091260923048,-0.11550585631358541,-1.7193743132373251,0.2921982456185482,-0.8051044525693504,0.3704859646607102,-0.516605203796772,0.5060674244634443,0.04668341874385184
8,2.438810160113483,-0.10256028103358358,-0.48540812787356197,1.1753097317403896,-0.4409624716195103,0.3429790471378821,-0.04916309556595007,-0.005267232384427754,0.3976741168133614,-0.6913601704342904
9,-1.4973840573990949,-0.4227582773225742,-1.0332784203661094,-0.8842718582608674,0.5089829291257222,1.1854279516738133,-0.6456257744258765,-0.3281493634677857,-0.20140984826626376,-0.19717239167820425
10,-2.2385852746723267,-0.4654198552538972,-0.04832385719920966,1.5707660338784666,-1.7074082408735485,0.30606589625785774,-0.9974509835520469,-0.45587196375818495,-0.24293711656224634,0.03440639577467233
11,-3.0688717688757228,-0.8154819889734626,2.3406775760443077,1.2569004300474031,1.7975792129305872,-1.0501162152943935,0.14199178605799395,-0.36424672599812563,-0.18085649505061796,-0.25286545533847754
12,-1.9285983986143984,-1.1178499652121052,-0.6727754467271828,-1.0596401241639428,0.18960650416148295,-0.391924092111894,-0.9877261103718108,-0.36988477126984604,-0.18871737950446274,-0.16069010444728613
13,3.825146099116692,1.2194103488293342,0.69023990545423,-0.11805896469878652,0.34032652708729766,0.39105151617934913,-0.1501137530605137,-0.27516177751005966,0.7446707132492552,-0.7923330508385055
14,-3.8507974394579585,-0.29278961333501036,0.01994884427507301,0.07460242608126916,2.1784500285797965,-2.0618569806361293,0.29602682290432053,0.15110948587045533,0.025278110072348595,-0.4471605171004368
